f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,V_OUT,7000,127.032,24.729
R290,R600,R290/R600,0.4,30.0,120.0,1.938,0.466,V_OUT,7500,125.397,23.08
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,V_OUT,5000,127.9,32.851
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,V_OUT,5500,124.937,29.864
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,V_OUT,6000,122.469,27.376
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,V_OUT,6500,120.38,25.27
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,V_OUT,7000,118.59,23.465
R290,R600,R290/R600,0.4,40.0,120.0,2.084,0.449,V_OUT,7500,117.039,21.9
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,V_OUT,5000,119.765,31.519
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,V_OUT,5500,116.923,28.654
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,V_OUT,6000,114.555,26.266
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,V_OUT,6500,112.551,24.246
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,V_OUT,7000,110.833,22.514
R290,R600,R290/R600,0.4,50.0,120.0,2.244,0.429,V_OUT,7500,109.344,21.013
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,V_OUT,5000,146.797,36.007
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,V_OUT,5500,143.55,32.733
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,V_OUT,6000,140.844,30.006
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,V_OUT,6500,138.555,27.697
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,V_OUT,7000,136.593,25.719
R290,R600,R290/R600,0.5,20.0,120.0,1.788,0.474,V_OUT,7500,134.892,24.004
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,V_OUT,5000,138.257,33.996
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,V_OUT,5500,135.192,30.906
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,V_OUT,6000,132.637,28.33
R290,R600,R290/R600,0.5,30.0,120.0,1.9,0.456,V_OUT,6500,130.476,26.151
